bar_index,sequence_id,n_legs,trend,shape,efficiency_ratio,atr_at_event,volatility_regime,session,close_price,high_price,low_price,label_outcome,label_pnl_atr,label_bars_to_outcome,label_win,regime_viterbi,regime_smoothed_prob,regime_prob_BREAKOUT,regime_prob_PULLBACK,regime_prob_CHOPZONE,regime_prob_COMPRESSION,trend_numeric,shape_numeric,regime,pred_p05,pred_p25,pred_p50,pred_p75,pred_p90
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.21874999999999994
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.21874999999999994
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.21874999999999994
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.21874999999999994
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
63,S3_2,2,descending,diverging,2.6118,5.97709,low,london,2946.21,2947.1,2944.86,LOSS,-0.5,1,0,BREAKOUT,0.6087384738933647,0.6087384738933647,0.39126148257404,4.272281821062096e-08,8.097771899946227e-10,1,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.7986358964702681,5.7504021759109366e-08,0.1972495345351106,0.7986358964702681,0.0041145114905995,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.940970418516902,3.262900481646486e-09,0.0572001585185983,0.940970418516902,0.0018294197015992,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,BREAKOUT,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,PULLBACK,-0.5,-0.5,-0.5,-0.5,-0.5
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
73,S4_2,2,ascending,diverging,0.7117,6.40753,low,other,2986.22,2989.08,2985.33,LOSS,-0.5,5,0,CHOPZONE,0.9729899299901376,1.8203192309294566e-09,0.0255737787501177,0.9729899299901376,0.0014362894394254,0,1,CHOPZONE,-0.5,-0.5,-0.5,0.024999999999999994,0.5050000000000001
